x,y
-1.124776425219111475e+00,2.711583808101530324e-01
-1.594871652481073543e+00,5.942966319754476867e-01
-1.574183495859139859e+00,5.810595767645775345e-01
-1.573985618263364472e+00,6.042890352525084330e-01
-1.418390955921477348e+00,7.680730499064741812e-01
-1.629575841545048087e+00,6.184914575295494821e-01
-1.446254902174566537e+00,6.678292679459332248e-01
-1.408231757402703455e+00,7.053428015129952211e-01
-1.428445070472585732e+00,6.681869123411594558e-01
-1.433809445925693371e+00,6.541914051856230206e-01
-1.456473242149935343e+00,6.526113352305115134e-01
-1.428057436288573623e+00,-7.451045999012151366e-02
-1.410607144132299373e+00,-1.114108476181148583e-01
-1.409120763772774509e+00,-1.492240927658468885e-01
-1.445744574239801405e+00,-2.714102006069865070e-01
-1.533905553414646628e+00,7.467058673478246256e-01
-1.590121993478219586e+00,7.015384298175086908e-01
-1.444853314753378637e+00,-2.539447208169885450e-01
-1.438511111316667535e+00,-2.927626038581323531e-01
-1.239781666208775279e+00,-3.223390552749570981e-01
-1.189389176900465639e+00,-3.435076028853583097e-01
-1.187382864067723309e+00,-3.776745456770666531e-01
-1.181560691213695335e+00,-4.109932479946359907e-01
-1.569646907365566335e+00,7.646729797960531982e-01
-1.596221830659547702e+00,6.243971665191518916e-01
-1.448185658903912154e+00,-3.194486126846702856e-01
-1.147845302534348688e+00,-3.859690120943125580e-01
-1.149289676660053772e+00,-4.210809697580222277e-01
-1.165467487874344510e+00,-4.628189770848287754e-01
-1.594717815704196795e+00,7.327346528851025331e-01
-1.138740104380816076e+00,-4.061427752907935118e-01
-1.140562904169392100e+00,-4.414129392444540168e-01
-1.592913936011369769e+00,7.461273313009118002e-01
-1.132966088668261539e+00,-4.276783356390305157e-01
-1.146107692621389118e+00,-4.680611544254529299e-01
-1.582068520936438238e+00,8.222822920722360207e-01
-1.612857393303791964e+00,7.315272563786096027e-01
-1.131583872812087943e+00,-4.478916803888436937e-01
-1.442462477200226134e+00,-3.528838964242732024e-01
-1.420914811716678550e+00,-3.882399308925267301e-01
-1.136896652760208903e+00,-4.112748231885494099e-01
-1.589199473831111042e+00,7.701955251101907374e-01
-1.422924899662516340e+00,-4.352342299629080591e-01
-1.188931413394102021e+00,-3.986953286491896620e-01
-1.564937460303697181e+00,8.397302106254382892e-01
-1.443919267179951005e+00,-3.796659597488325488e-01
-1.407319397603471467e+00,-4.106190430142115932e-01
